Participant;Block;Trial;Lens;Magnification;ID;PointingTime
6;4;5;FL;4;5.28892099;1687
6;4;5;FL;4;5.28892099;1828
6;4;5;FL;4;5.28892099;1266
6;4;5;FL;4;5.28892099;1641
6;4;5;FL;4;5.28892099;1562
6;4;5;FL;4;5.28892099;1844
6;4;5;FL;4;5.28892099;1562
6;4;5;FL;4;5.28892099;1688
6;4;5;FL;4;5.28892099;1391
6;4;5;FL;4;5.28892099;1671
6;4;5;FL;4;5.28892099;1391
6;4;5;FL;4;5.28892099;1313
6;4;5;FL;4;5.28892099;1343
6;4;5;FL;4;5.28892099;1110
6;4;5;FL;4;5.28892099;1093
6;4;5;FL;4;5.28892099;1454
6;4;6;FL;10;7.06967353;1953
6;4;6;FL;10;7.06967353;2172
6;4;6;FL;10;7.06967353;2406
6;4;6;FL;10;7.06967353;2641
6;4;6;FL;10;7.06967353;2453
6;4;6;FL;10;7.06967353;2813
6;4;6;FL;10;7.06967353;2484
6;4;6;FL;10;7.06967353;3297
6;4;6;FL;10;7.06967353;2547
6;4;6;FL;10;7.06967353;2047
6;4;6;FL;10;7.06967353;2406
6;4;6;FL;10;7.06967353;2781
6;4;6;FL;10;7.06967353;1594
6;4;6;FL;10;7.06967353;3297
6;4;6;FL;10;7.06967353;2859
6;4;6;FL;10;7.06967353;3547
6;4;6;FL;10;7.06967353;2391
6;4;6;FL;10;7.06967353;3890
6;4;6;FL;10;7.06967353;2078
6;4;6;FL;10;7.06967353;2438
6;4;6;FL;10;7.06967353;2516
6;4;6;FL;10;7.06967353;2937
6;4;6;FL;10;7.06967353;2281
6;4;6;FL;10;7.06967353;2125
6;4;7;FL;2;4.2009519;1156
6;4;7;FL;2;4.2009519;1281
6;4;7;FL;2;4.2009519;1359
6;4;7;FL;2;4.2009519;1563
6;4;7;FL;2;4.2009519;1094
6;4;7;FL;2;4.2009519;1140
6;4;7;FL;2;4.2009519;1313
6;4;7;FL;2;4.2009519;1109
6;4;7;FL;2;4.2009519;1422
6;4;7;FL;2;4.2009519;1328
6;4;7;FL;2;4.2009519;1125
6;4;7;FL;2;4.2009519;1110
6;4;7;FL;2;4.2009519;1203
6;4;7;FL;2;4.2009519;1328
6;4;7;FL;2;4.2009519;1000
6;4;7;FL;2;4.2009519;1062
6;4;7;FL;2;4.2009519;1297
6;4;7;FL;2;4.2009519;1328
6;4;7;FL;2;4.2009519;1110
6;4;7;FL;2;4.2009519;968
6;4;7;FL;2;4.2009519;813
6;4;7;FL;2;4.2009519;1125
6;4;7;FL;2;4.2009519;1234
6;4;7;FL;2;4.2009519;1266
6;4;8;FL;14;7.99743612;2828
6;4;8;FL;14;7.99743612;2187
6;4;8;FL;14;7.99743612;6735
6;4;8;FL;14;7.99743612;8140
6;4;8;FL;14;7.99743612;4469
6;4;8;FL;14;7.99743612;5406
6;4;8;FL;14;7.99743612;2407
6;4;8;FL;14;7.99743612;3234
6;4;8;FL;14;7.99743612;5125
6;4;8;FL;14;7.99743612;4187
6;4;8;FL;14;7.99743612;2688
6;4;8;FL;14;7.99743612;4141
6;4;8;FL;14;7.99743612;4296
6;4;8;FL;14;7.99743612;3657
6;4;8;FL;14;7.99743612;3234
6;4;8;FL;14;7.99743612;6484
6;4;8;FL;14;7.99743612;3344
6;4;8;FL;14;7.99743612;4469
6;4;8;FL;14;7.99743612;3484
6;4;8;FL;14;7.99743612;4719
6;4;8;FL;14;7.99743612;2406
6;4;8;FL;14;7.99743612;5110
6;4;8;FL;14;7.99743612;2859
6;4;8;FL;14;7.99743612;3891
6;4;9;FL;6;6.0035549;1984
6;4;9;FL;6;6.0035549;2141
6;4;9;FL;6;6.0035549;2016
6;4;9;FL;6;6.0035549;2000
6;4;9;FL;6;6.0035549;1781
6;4;9;FL;6;6.0035549;1812
6;4;9;FL;6;6.0035549;2203
6;4;9;FL;6;6.0035549;1547
6;4;9;FL;6;6.0035549;1610
6;4;9;FL;6;6.0035549;2031
6;4;9;FL;6;6.0035549;1969
6;4;9;FL;6;6.0035549;2015
6;4;9;FL;6;6.0035549;1688
6;4;9;FL;6;6.0035549;1687
6;4;9;FL;6;6.0035549;1922
6;4;9;FL;6;6.0035549;2125
6;4;9;FL;6;6.0035549;1969
6;4;9;FL;6;6.0035549;3156
6;4;9;FL;6;6.0035549;2000
6;4;9;FL;6;6.0035549;1656
6;4;9;FL;6;6.0035549;2063
6;4;9;FL;6;6.0035549;1891
6;4;9;FL;6;6.0035549;1843
6;4;9;FL;6;6.0035549;1328
6;1;0;SCB;2;4.2009519;2031
6;1;0;SCB;2;4.2009519;1797
6;1;0;SCB;2;4.2009519;1828
6;1;0;SCB;2;4.2009519;2078
6;1;0;SCB;2;4.2009519;1750
6;1;0;SCB;2;4.2009519;1422
6;1;0;SCB;2;4.2009519;1766
6;1;0;SCB;2;4.2009519;1593
6;1;0;SCB;2;4.2009519;1735
6;1;0;SCB;2;4.2009519;1703
6;1;0;SCB;2;4.2009519;1844
6;1;0;SCB;2;4.2009519;1781
6;1;0;SCB;2;4.2009519;1781
6;1;0;SCB;2;4.2009519;1422
6;1;0;SCB;2;4.2009519;1656
6;1;0;SCB;2;4.2009519;1719
6;1;0;SCB;2;4.2009519;1594
6;1;0;SCB;2;4.2009519;1437
6;1;0;SCB;2;4.2009519;1485
6;1;0;SCB;2;4.2009519;1671
6;1;0;SCB;2;4.2009519;1625
6;1;0;SCB;2;4.2009519;1563
6;1;0;SCB;2;4.2009519;1437
6;1;0;SCB;2;4.2009519;1516
6;1;1;SCB;6;6.0035549;2093
6;1;1;SCB;6;6.0035549;2016
6;1;1;SCB;6;6.0035549;2859
6;1;1;SCB;6;6.0035549;1953
6;1;1;SCB;6;6.0035549;1719
6;1;1;SCB;6;6.0035549;1860
6;1;1;SCB;6;6.0035549;1953
6;1;1;SCB;6;6.0035549;1781
6;1;1;SCB;6;6.0035549;1812
6;1;1;SCB;6;6.0035549;2735
6;1;1;SCB;6;6.0035549;1969
6;1;1;SCB;6;6.0035549;1875
6;1;1;SCB;6;6.0035549;2093
6;1;1;SCB;6;6.0035549;1828
6;1;1;SCB;6;6.0035549;2563
6;1;1;SCB;6;6.0035549;1734
6;1;1;SCB;6;6.0035549;1797
6;1;1;SCB;6;6.0035549;1703
6;1;1;SCB;6;6.0035549;1766
6;1;1;SCB;6;6.0035549;2516
6;1;1;SCB;6;6.0035549;1843
6;1;1;SCB;6;6.0035549;1875
6;1;1;SCB;6;6.0035549;1860
6;1;1;SCB;6;6.0035549;1953
6;1;2;SCB;14;7.99743612;2657
6;1;2;SCB;14;7.99743612;3140
6;1;2;SCB;14;7.99743612;3938
6;1;2;SCB;14;7.99743612;3031
6;1;2;SCB;14;7.99743612;2563
6;1;2;SCB;14;7.99743612;2875
6;1;2;SCB;14;7.99743612;2468
6;1;2;SCB;14;7.99743612;2000
6;1;2;SCB;14;7.99743612;2469
6;1;2;SCB;14;7.99743612;4234
6;1;2;SCB;14;7.99743612;3438
6;1;2;SCB;14;7.99743612;2687
6;1;2;SCB;14;7.99743612;4344
6;1;2;SCB;14;7.99743612;2922
6;1;2;SCB;14;7.99743612;3750
6;1;2;SCB;14;7.99743612;2813
6;1;2;SCB;14;7.99743612;3250
6;1;2;SCB;14;7.99743612;2140
6;1;2;SCB;14;7.99743612;3031
6;1;2;SCB;14;7.99743612;3844
6;1;2;SCB;14;7.99743612;2610
6;1;2;SCB;14;7.99743612;2500
6;1;2;SCB;14;7.99743612;2375
6;1;2;SCB;14;7.99743612;2625
6;1;3;SCB;10;7.06967353;1891
6;1;3;SCB;10;7.06967353;1875
6;1;3;SCB;10;7.06967353;2078
6;1;3;SCB;10;7.06967353;2781
6;1;3;SCB;10;7.06967353;2328
6;1;3;SCB;10;7.06967353;2000
6;1;3;SCB;10;7.06967353;2782
6;1;3;SCB;10;7.06967353;2140
6;1;3;SCB;10;7.06967353;1688
6;1;3;SCB;10;7.06967353;1765
6;1;3;SCB;10;7.06967353;1875
6;1;3;SCB;10;7.06967353;1922
6;1;3;SCB;10;7.06967353;2610
6;1;3;SCB;10;7.06967353;1672
6;1;3;SCB;10;7.06967353;2531
6;1;3;SCB;10;7.06967353;1984
6;1;3;SCB;10;7.06967353;2156
6;1;3;SCB;10;7.06967353;2235
6;1;3;SCB;10;7.06967353;1969
6;1;3;SCB;10;7.06967353;1796
6;1;3;SCB;10;7.06967353;2188
6;1;3;SCB;10;7.06967353;1781
6;1;3;SCB;10;7.06967353;2000
6;1;3;SCB;10;7.06967353;1719
6;1;4;SCB;4;5.28892099;1735
6;1;4;SCB;4;5.28892099;1344
6;1;4;SCB;4;5.28892099;1578
6;1;4;SCB;4;5.28892099;1359
6;1;4;SCB;4;5.28892099;1688
6;1;4;SCB;4;5.28892099;1562
6;1;4;SCB;4;5.28892099;1625
6;1;4;SCB;4;5.28892099;1547
6;1;4;SCB;4;5.28892099;1656
6;1;4;SCB;4;5.28892099;1766
6;1;4;SCB;4;5.28892099;1719
6;1;4;SCB;4;5.28892099;1671
6;1;4;SCB;4;5.28892099;1625
6;1;4;SCB;4;5.28892099;1875
6;1;4;SCB;4;5.28892099;1641
6;1;4;SCB;4;5.28892099;1484
6;1;4;SCB;4;5.28892099;1360
6;1;4;SCB;4;5.28892099;1547
6;1;4;SCB;4;5.28892099;2015
6;1;4;SCB;4;5.28892099;1453
6;1;4;SCB;4;5.28892099;1907
6;1;4;SCB;4;5.28892099;1593
6;1;4;SCB;4;5.28892099;1704
6;1;4;SCB;4;5.28892099;1890
6;1;5;SCB;4;5.28892099;1860
6;1;5;SCB;4;5.28892099;1594
6;1;5;SCB;4;5.28892099;1687
6;1;5;SCB;4;5.28892099;2266
6;1;5;SCB;4;5.28892099;1859
6;1;5;SCB;4;5.28892099;1719
6;1;5;SCB;4;5.28892099;1687
6;1;5;SCB;4;5.28892099;2282
6;1;5;SCB;4;5.28892099;1546
6;1;5;SCB;4;5.28892099;2032
6;1;5;SCB;4;5.28892099;1734
6;1;5;SCB;4;5.28892099;1359
6;1;5;SCB;4;5.28892099;1704
6;1;5;SCB;4;5.28892099;1281
6;1;5;SCB;4;5.28892099;1390
6;1;5;SCB;4;5.28892099;1579
6;1;5;SCB;4;5.28892099;1125
6;1;5;SCB;4;5.28892099;1453
6;1;5;SCB;4;5.28892099;1250
6;1;5;SCB;4;5.28892099;2031
6;1;5;SCB;4;5.28892099;1406
6;1;5;SCB;4;5.28892099;1563
6;1;5;SCB;4;5.28892099;1265
6;1;5;SCB;4;5.28892099;1578
6;1;6;SCB;10;7.06967353;1484
6;1;6;SCB;10;7.06967353;1563
6;1;6;SCB;10;7.06967353;2281
6;1;6;SCB;10;7.06967353;1906
6;1;6;SCB;10;7.06967353;2657
6;1;6;SCB;10;7.06967353;2265
6;1;6;SCB;10;7.06967353;2203
6;1;6;SCB;10;7.06967353;2344
6;1;6;SCB;10;7.06967353;2203
6;1;6;SCB;10;7.06967353;2938
6;1;6;SCB;10;7.06967353;2765
6;1;6;SCB;10;7.06967353;2282
6;1;6;SCB;10;7.06967353;2453
6;1;6;SCB;10;7.06967353;1484
6;1;6;SCB;10;7.06967353;1875
6;1;6;SCB;10;7.06967353;1734
6;1;6;SCB;10;7.06967353;2032
6;1;6;SCB;10;7.06967353;3625
6;1;6;SCB;10;7.06967353;1843
6;1;6;SCB;10;7.06967353;1813
6;1;6;SCB;10;7.06967353;1828
6;1;6;SCB;10;7.06967353;1578
6;1;6;SCB;10;7.06967353;1719
6;1;6;SCB;10;7.06967353;1937
6;1;7;SCB;2;4.2009519;1547
6;1;7;SCB;2;4.2009519;1250
6;1;7;SCB;2;4.2009519;2625
6;1;7;SCB;2;4.2009519;1234
6;1;7;SCB;2;4.2009519;1156
6;1;7;SCB;2;4.2009519;3360
6;1;7;SCB;2;4.2009519;1687
6;1;7;SCB;2;4.2009519;1484
6;1;7;SCB;2;4.2009519;1704
6;1;7;SCB;2;4.2009519;1453
6;1;7;SCB;2;4.2009519;1390
6;1;7;SCB;2;4.2009519;1407
6;1;7;SCB;2;4.2009519;1515
6;1;7;SCB;2;4.2009519;1047
6;1;7;SCB;2;4.2009519;1359
6;1;7;SCB;2;4.2009519;2532
6;1;7;SCB;2;4.2009519;1453
6;1;7;SCB;2;4.2009519;1547
6;1;7;SCB;2;4.2009519;1359
6;1;7;SCB;2;4.2009519;1297
6;1;7;SCB;2;4.2009519;1187
6;1;7;SCB;2;4.2009519;1219
6;1;7;SCB;2;4.2009519;1219
6;1;7;SCB;2;4.2009519;2219
6;1;8;SCB;14;7.99743612;2360
6;1;8;SCB;14;7.99743612;2750
6;1;8;SCB;14;7.99743612;2343
6;1;8;SCB;14;7.99743612;2610
6;1;8;SCB;14;7.99743612;2531
6;1;8;SCB;14;7.99743612;3438
6;1;8;SCB;14;7.99743612;2187
6;1;8;SCB;14;7.99743612;2750
6;1;8;SCB;14;7.99743612;2797
6;1;8;SCB;14;7.99743612;2062
6;1;8;SCB;14;7.99743612;3000
6;1;8;SCB;14;7.99743612;2532
6;1;8;SCB;14;7.99743612;3093
6;1;8;SCB;14;7.99743612;3188
6;1;8;SCB;14;7.99743612;3719
6;1;8;SCB;14;7.99743612;2875
6;1;8;SCB;14;7.99743612;2187
6;1;8;SCB;14;7.99743612;2172
6;1;8;SCB;14;7.99743612;2313
6;1;8;SCB;14;7.99743612;2500
6;1;8;SCB;14;7.99743612;2671
6;1;8;SCB;14;7.99743612;2954
6;1;8;SCB;14;7.99743612;2265
6;1;8;SCB;14;7.99743612;2344
6;1;9;SCB;6;6.0035549;1813
6;1;9;SCB;6;6.0035549;1250
6;1;9;SCB;6;6.0035549;1484
6;1;9;SCB;6;6.0035549;1734
6;1;9;SCB;6;6.0035549;1454
6;1;9;SCB;6;6.0035549;1531
6;1;9;SCB;6;6.0035549;1781
6;1;9;SCB;6;6.0035549;1641
6;1;9;SCB;6;6.0035549;1406
6;1;9;SCB;6;6.0035549;1328
6;1;9;SCB;6;6.0035549;1609
6;1;9;SCB;6;6.0035549;1985
6;1;9;SCB;6;6.0035549;1437
6;1;9;SCB;6;6.0035549;1750
6;1;9;SCB;6;6.0035549;2094
6;1;9;SCB;6;6.0035549;1688
6;1;9;SCB;6;6.0035549;1640
6;1;9;SCB;6;6.0035549;1656
6;1;9;SCB;6;6.0035549;2063
6;1;9;SCB;6;6.0035549;1625
6;1;9;SCB;6;6.0035549;2250
6;1;9;SCB;6;6.0035549;2031
6;1;9;SCB;6;6.0035549;1906
6;1;9;SCB;6;6.0035549;1860
6;3;0;ML;2;4.2009519;1531
6;3;0;ML;2;4.2009519;1407
6;3;0;ML;2;4.2009519;1234
6;3;0;ML;2;4.2009519;1906
6;3;0;ML;2;4.2009519;1313
6;3;0;ML;2;4.2009519;1172
6;3;0;ML;2;4.2009519;1218
6;3;0;ML;2;4.2009519;1078
6;3;0;ML;2;4.2009519;1079
6;3;0;ML;2;4.2009519;1062
6;3;0;ML;2;4.2009519;1172
6;3;0;ML;2;4.2009519;1062
6;3;0;ML;2;4.2009519;1079
6;3;0;ML;2;4.2009519;1187
6;3;0;ML;2;4.2009519;1078
6;3;0;ML;2;4.2009519;1110
6;3;0;ML;2;4.2009519;1312
6;3;0;ML;2;4.2009519;1391
6;3;0;ML;2;4.2009519;1531
6;3;0;ML;2;4.2009519;1266
6;3;0;ML;2;4.2009519;1125
6;3;0;ML;2;4.2009519;1140
6;3;0;ML;2;4.2009519;1078
6;3;0;ML;2;4.2009519;1125
6;3;1;ML;6;6.0035549;2125
6;3;1;ML;6;6.0035549;1922
6;3;1;ML;6;6.0035549;2000
6;3;1;ML;6;6.0035549;2031
6;3;1;ML;6;6.0035549;2219
6;3;1;ML;6;6.0035549;2703
6;3;1;ML;6;6.0035549;2422
6;3;1;ML;6;6.0035549;3000
6;3;1;ML;6;6.0035549;2313
6;3;1;ML;6;6.0035549;2468
6;3;1;ML;6;6.0035549;2157
6;3;1;ML;6;6.0035549;1937
6;3;1;ML;6;6.0035549;2719
6;3;1;ML;6;6.0035549;2719
6;3;1;ML;6;6.0035549;2562
6;3;1;ML;6;6.0035549;2703
6;3;1;ML;6;6.0035549;2313
6;3;1;ML;6;6.0035549;2672
6;3;1;ML;6;6.0035549;2187
6;3;1;ML;6;6.0035549;2563
6;3;1;ML;6;6.0035549;2234
6;3;1;ML;6;6.0035549;3359
6;3;1;ML;6;6.0035549;2922
6;3;1;ML;6;6.0035549;2328
6;3;2;ML;14;7.99743612;5906
6;3;2;ML;14;7.99743612;5422
6;3;2;ML;14;7.99743612;15843
6;3;2;ML;14;7.99743612;5688
6;3;2;ML;14;7.99743612;5375
6;3;2;ML;14;7.99743612;7312
6;3;2;ML;14;7.99743612;9688
6;3;2;ML;14;7.99743612;6094
6;3;2;ML;14;7.99743612;5500
6;3;2;ML;14;7.99743612;5922
6;3;2;ML;14;7.99743612;6687
6;3;2;ML;14;7.99743612;8406
6;3;2;ML;14;7.99743612;6032
6;3;2;ML;14;7.99743612;5703
6;3;2;ML;14;7.99743612;5890
6;3;2;ML;14;7.99743612;5797
6;3;2;ML;14;7.99743612;5531
6;3;2;ML;14;7.99743612;5141
6;3;2;ML;14;7.99743612;5766
6;3;2;ML;14;7.99743612;6297
6;3;2;ML;14;7.99743612;6171
6;3;2;ML;14;7.99743612;6266
6;3;2;ML;14;7.99743612;5719
6;3;2;ML;14;7.99743612;5672
6;3;3;ML;10;7.06967353;3453
6;3;3;ML;10;7.06967353;3422
6;3;3;ML;10;7.06967353;3844
6;3;3;ML;10;7.06967353;9390
6;3;3;ML;10;7.06967353;4125
6;3;3;ML;10;7.06967353;4031
6;3;3;ML;10;7.06967353;4516
6;3;3;ML;10;7.06967353;3984
6;3;3;ML;10;7.06967353;4454
6;3;3;ML;10;7.06967353;3921
6;3;3;ML;10;7.06967353;4250
6;3;3;ML;10;7.06967353;3469
6;3;3;ML;10;7.06967353;3610
6;3;3;ML;10;7.06967353;4546
6;3;3;ML;10;7.06967353;4922
6;3;3;ML;10;7.06967353;4797
6;3;3;ML;10;7.06967353;4063
6;3;3;ML;10;7.06967353;5937
6;3;3;ML;10;7.06967353;4250
6;3;3;ML;10;7.06967353;4563
6;3;3;ML;10;7.06967353;3812
6;3;3;ML;10;7.06967353;4469
6;3;3;ML;10;7.06967353;4625
6;3;3;ML;10;7.06967353;4344
6;3;4;ML;4;5.28892099;2500
6;3;4;ML;4;5.28892099;2000
6;3;4;ML;4;5.28892099;2047
6;3;4;ML;4;5.28892099;2125
6;3;4;ML;4;5.28892099;1687
6;3;4;ML;4;5.28892099;1609
6;3;4;ML;4;5.28892099;1641
6;3;4;ML;4;5.28892099;1734
6;3;4;ML;4;5.28892099;2032
6;3;4;ML;4;5.28892099;1750
6;3;4;ML;4;5.28892099;2187
6;3;4;ML;4;5.28892099;2313
6;3;4;ML;4;5.28892099;1593
6;3;4;ML;4;5.28892099;1657
6;3;4;ML;4;5.28892099;2125
6;3;4;ML;4;5.28892099;1609
6;3;4;ML;4;5.28892099;1797
6;3;4;ML;4;5.28892099;1687
6;3;4;ML;4;5.28892099;1657
6;3;4;ML;4;5.28892099;1750
6;3;4;ML;4;5.28892099;2218
6;3;4;ML;4;5.28892099;3219
6;3;4;ML;4;5.28892099;1938
6;3;4;ML;4;5.28892099;2000
6;3;5;ML;4;5.28892099;1797
6;3;5;ML;4;5.28892099;1641
6;3;5;ML;4;5.28892099;2109
6;3;5;ML;4;5.28892099;1828
6;3;5;ML;4;5.28892099;1797
6;3;5;ML;4;5.28892099;1688
6;3;5;ML;4;5.28892099;1937
6;3;5;ML;4;5.28892099;1985
6;3;5;ML;4;5.28892099;1843
6;3;5;ML;4;5.28892099;2079
6;3;5;ML;4;5.28892099;1937
6;3;5;ML;4;5.28892099;1875
6;3;5;ML;4;5.28892099;1766
6;3;5;ML;4;5.28892099;1890
6;3;5;ML;4;5.28892099;2360
6;3;5;ML;4;5.28892099;1828
6;3;5;ML;4;5.28892099;1953
6;3;5;ML;4;5.28892099;2016
6;3;5;ML;4;5.28892099;2046
6;3;5;ML;4;5.28892099;1750
6;3;5;ML;4;5.28892099;1532
6;3;5;ML;4;5.28892099;1656
6;3;5;ML;4;5.28892099;1969
6;3;5;ML;4;5.28892099;1734
6;3;6;ML;10;7.06967353;3594
6;3;6;ML;10;7.06967353;3531
6;3;6;ML;10;7.06967353;3625
6;3;6;ML;10;7.06967353;4266
6;3;6;ML;10;7.06967353;3984
6;3;6;ML;10;7.06967353;3641
6;3;6;ML;10;7.06967353;4312
6;3;6;ML;10;7.06967353;4547
6;3;6;ML;10;7.06967353;4141
6;3;6;ML;10;7.06967353;3828
6;3;6;ML;10;7.06967353;3984
6;3;6;ML;10;7.06967353;4360
6;3;6;ML;10;7.06967353;4140
6;3;6;ML;10;7.06967353;4235
6;3;6;ML;10;7.06967353;3578
6;3;6;ML;10;7.06967353;3843
6;3;6;ML;10;7.06967353;4313
6;3;6;ML;10;7.06967353;3687
6;3;6;ML;10;7.06967353;4266
6;3;6;ML;10;7.06967353;3422
6;3;6;ML;10;7.06967353;3375
6;3;6;ML;10;7.06967353;3656
6;3;6;ML;10;7.06967353;3485
6;3;6;ML;10;7.06967353;3609
6;3;7;ML;2;4.2009519;1125
6;3;7;ML;2;4.2009519;813
6;3;7;ML;2;4.2009519;937
6;3;7;ML;2;4.2009519;781
6;3;7;ML;2;4.2009519;813
6;3;7;ML;2;4.2009519;1297
6;3;7;ML;2;4.2009519;1187
6;3;7;ML;2;4.2009519;1125
6;3;7;ML;2;4.2009519;938
6;3;7;ML;2;4.2009519;968
6;3;7;ML;2;4.2009519;1235
6;3;7;ML;2;4.2009519;1031
6;3;7;ML;2;4.2009519;953
6;3;7;ML;2;4.2009519;1000
6;3;7;ML;2;4.2009519;1094
6;3;7;ML;2;4.2009519;984
6;3;7;ML;2;4.2009519;891
6;3;7;ML;2;4.2009519;1156
6;3;7;ML;2;4.2009519;1110
6;3;7;ML;2;4.2009519;1093
6;3;7;ML;2;4.2009519;969
6;3;7;ML;2;4.2009519;906
6;3;7;ML;2;4.2009519;938
6;3;7;ML;2;4.2009519;812
6;3;8;ML;14;7.99743612;6765
6;3;8;ML;14;7.99743612;10438
6;3;8;ML;14;7.99743612;11000
6;3;8;ML;14;7.99743612;7437
6;3;8;ML;14;7.99743612;8703
6;3;8;ML;14;7.99743612;6391
6;3;8;ML;14;7.99743612;6438
6;3;8;ML;14;7.99743612;6734
6;3;8;ML;14;7.99743612;10187
6;3;8;ML;14;7.99743612;6829
6;3;8;ML;14;7.99743612;6328
6;3;8;ML;14;7.99743612;5562
6;3;8;ML;14;7.99743612;4641
6;3;8;ML;14;7.99743612;7219
6;3;8;ML;14;7.99743612;7015
6;3;8;ML;14;7.99743612;6485
6;3;8;ML;14;7.99743612;5578
6;3;8;ML;14;7.99743612;9765
6;3;8;ML;14;7.99743612;5922
6;3;8;ML;14;7.99743612;7438
6;3;8;ML;14;7.99743612;5047
6;3;8;ML;14;7.99743612;5140
6;3;8;ML;14;7.99743612;6141
6;3;8;ML;14;7.99743612;8000
6;3;9;ML;6;6.0035549;2469
6;3;9;ML;6;6.0035549;1578
6;3;9;ML;6;6.0035549;1875
6;3;9;ML;6;6.0035549;1687
6;3;9;ML;6;6.0035549;1704
6;3;9;ML;6;6.0035549;2250
6;3;9;ML;6;6.0035549;2296
6;3;9;ML;6;6.0035549;2235
6;3;9;ML;6;6.0035549;1844
6;3;9;ML;6;6.0035549;1968
6;3;9;ML;6;6.0035549;1953
6;3;9;ML;6;6.0035549;2329
6;3;9;ML;6;6.0035549;3187
6;3;9;ML;6;6.0035549;3266
6;3;9;ML;6;6.0035549;2359
6;3;9;ML;6;6.0035549;2547
6;3;9;ML;6;6.0035549;1859
6;3;9;ML;6;6.0035549;1922
6;3;9;ML;6;6.0035549;2188
6;3;9;ML;6;6.0035549;2781
6;3;9;ML;6;6.0035549;2547
6;3;9;ML;6;6.0035549;2765
6;3;9;ML;6;6.0035549;2579
6;3;9;ML;6;6.0035549;2531
6;2;0;BL;2;4.2009519;1531
6;2;0;BL;2;4.2009519;1594
6;2;0;BL;2;4.2009519;1391
6;2;0;BL;2;4.2009519;1453
6;2;0;BL;2;4.2009519;1422
6;2;0;BL;2;4.2009519;1281
6;2;0;BL;2;4.2009519;1281
6;2;0;BL;2;4.2009519;1328
6;2;0;BL;2;4.2009519;1688
6;2;0;BL;2;4.2009519;1781
6;2;0;BL;2;4.2009519;1313
6;2;0;BL;2;4.2009519;1296
6;2;0;BL;2;4.2009519;1297
6;2;0;BL;2;4.2009519;1141
6;2;0;BL;2;4.2009519;1344
6;2;0;BL;2;4.2009519;1375
6;2;0;BL;2;4.2009519;1312
6;2;0;BL;2;4.2009519;1672
6;2;0;BL;2;4.2009519;1281
6;2;0;BL;2;4.2009519;1125
6;2;0;BL;2;4.2009519;1078
6;2;0;BL;2;4.2009519;1297
6;2;0;BL;2;4.2009519;1282
6;2;0;BL;2;4.2009519;1203
6;2;1;BL;6;6.0035549;1594
6;2;1;BL;6;6.0035549;1781
6;2;1;BL;6;6.0035549;2281
6;2;1;BL;6;6.0035549;2469
6;2;1;BL;6;6.0035549;2062
6;2;1;BL;6;6.0035549;2875
6;2;1;BL;6;6.0035549;3250
6;2;1;BL;6;6.0035549;2750
6;2;1;BL;6;6.0035549;2016
6;2;1;BL;6;6.0035549;2297
6;2;1;BL;6;6.0035549;2000
6;2;1;BL;6;6.0035549;2156
6;2;1;BL;6;6.0035549;1813
6;2;1;BL;6;6.0035549;3625
6;2;1;BL;6;6.0035549;2296
6;2;1;BL;6;6.0035549;3297
6;2;1;BL;6;6.0035549;2594
6;2;1;BL;6;6.0035549;2531
6;2;1;BL;6;6.0035549;3188
6;2;1;BL;6;6.0035549;2453
6;2;1;BL;6;6.0035549;1609
6;2;1;BL;6;6.0035549;2032
6;2;1;BL;6;6.0035549;2546
6;2;1;BL;6;6.0035549;2438
6;2;2;BL;14;7.99743612;3891
6;2;2;BL;14;7.99743612;7031
6;2;2;BL;14;7.99743612;5016
6;2;2;BL;14;7.99743612;3062
6;2;2;BL;14;7.99743612;3953
6;2;2;BL;14;7.99743612;3953
6;2;2;BL;14;7.99743612;5250
6;2;2;BL;14;7.99743612;3594
6;2;2;BL;14;7.99743612;5531
6;2;2;BL;14;7.99743612;3844
6;2;2;BL;14;7.99743612;4875
6;2;2;BL;14;7.99743612;4750
6;2;2;BL;14;7.99743612;4125
6;2;2;BL;14;7.99743612;3391
6;2;2;BL;14;7.99743612;4672
6;2;2;BL;14;7.99743612;5625
6;2;2;BL;14;7.99743612;6718
6;2;2;BL;14;7.99743612;4297
6;2;2;BL;14;7.99743612;6422
6;2;2;BL;14;7.99743612;4985
6;2;2;BL;14;7.99743612;5046
6;2;2;BL;14;7.99743612;4985
6;2;2;BL;14;7.99743612;3078
6;2;2;BL;14;7.99743612;4859
6;2;3;BL;10;7.06967353;6297
6;2;3;BL;10;7.06967353;3468
6;2;3;BL;10;7.06967353;2672
6;2;3;BL;10;7.06967353;2188
6;2;3;BL;10;7.06967353;2984
6;2;3;BL;10;7.06967353;2656
6;2;3;BL;10;7.06967353;2297
6;2;3;BL;10;7.06967353;3375
6;2;3;BL;10;7.06967353;2266
6;2;3;BL;10;7.06967353;3156
6;2;3;BL;10;7.06967353;2438
6;2;3;BL;10;7.06967353;1797
6;2;3;BL;10;7.06967353;2953
6;2;3;BL;10;7.06967353;2312
6;2;3;BL;10;7.06967353;1813
6;2;3;BL;10;7.06967353;2047
6;2;3;BL;10;7.06967353;2734
6;2;3;BL;10;7.06967353;2922
6;2;3;BL;10;7.06967353;2859
6;2;3;BL;10;7.06967353;3391
6;2;3;BL;10;7.06967353;3359
6;2;3;BL;10;7.06967353;4328
6;2;3;BL;10;7.06967353;2750
